Year,Municipality,AGE,UNIT_MEASURE,SEX,Value
2013,Posušje,Total,NUMBER,F,887
2013,Posušje,Total,NUMBER,_T,110
2013,Prijedor,Total,NUMBER,M,39
2013,Prijedor,Total,NUMBER,F,71
2013,Prijedor,Total,NUMBER,_T,654
2013,Prnjavor,Total,NUMBER,M,265
2013,Prnjavor,Total,NUMBER,F,389
2013,Prnjavor,Total,NUMBER,_T,220
2013,Prozor,Total,NUMBER,M,99
2013,Prozor,Total,NUMBER,F,121
2013,Prozor,Total,NUMBER,_T,265
2013,Ravno,Total,NUMBER,M,87
2013,Ravno,Total,NUMBER,F,178
2013,Ravno,Total,NUMBER,_T,468
2013,Ribnik,Total,NUMBER,M,183
2013,Ribnik,Total,NUMBER,F,285
2013,Ribnik,Total,NUMBER,_T,601
2013,Rogatica,Total,NUMBER,M,207
2013,Rogatica,Total,NUMBER,F,394
2013,Rogatica,Total,NUMBER,_T,1570
2013,Rudo,Total,NUMBER,M,585
2013,Rudo,Total,NUMBER,F,985
2013,Rudo,Total,NUMBER,_T,140
2013,Sanski Most,Total,NUMBER,M,47
2013,Sanski Most,Total,NUMBER,F,93
2013,Sanski Most,Total,NUMBER,_T,30
2013,Sapna,Total,NUMBER,M,8
2013,Sapna,Total,NUMBER,F,22
2013,Sapna,Total,NUMBER,_T,14
2013,Sokolac,Total,NUMBER,M,7
2013,Sokolac,Total,NUMBER,F,7
2013,Sokolac,Total,NUMBER,_T,55
2013,Srbac,Total,NUMBER,M,20
2013,Srbac,Total,NUMBER,F,35
2013,Srbac,Total,NUMBER,_T,158
2013,Srebrenica,Total,NUMBER,M,71
2013,Srebrenica,Total,NUMBER,F,87
2013,Srebrenica,Total,NUMBER,_T,94
2013,Srebrenik,Total,NUMBER,M,37
2013,Srebrenik,Total,NUMBER,F,57
2013,Srebrenik,Total,NUMBER,_T,335
2013,Sarajevo - Stari Grad,Total,NUMBER,M,136
2013,Sarajevo - Stari Grad,Total,NUMBER,F,199
2013,Sarajevo - Stari Grad,Total,NUMBER,_T,50
2013,Stolac,Total,NUMBER,M,30
2013,Stolac,Total,NUMBER,F,20
2013,Stolac,Total,NUMBER,_T,488
2013,Šamac,Total,NUMBER,M,207
2013,Šamac,Total,NUMBER,F,281
2013,Šamac,Total,NUMBER,_T,171
2013,Šekovići,Total,NUMBER,M,67
2013,Šekovići,Total,NUMBER,F,104
2013,Šekovići,Total,NUMBER,_T,209
2013,Šipovo,Total,NUMBER,M,77
2013,Šipovo,Total,NUMBER,F,132
2013,Šipovo,Total,NUMBER,_T,136
2013,Široki Brijeg,Total,NUMBER,M,66
2013,Široki Brijeg,Total,NUMBER,F,70
2013,Široki Brijeg,Total,NUMBER,_T,437
2013,Teočak,Total,NUMBER,M,181
2013,Teočak,Total,NUMBER,F,256
2013,Teočak,Total,NUMBER,_T,249
2013,Teslić,Total,NUMBER,M,109
2013,Teslić,Total,NUMBER,F,140
2013,Teslić,Total,NUMBER,_T,542
2013,Tešanj,Total,NUMBER,M,208
2013,Tešanj,Total,NUMBER,F,334
2013,Tešanj,Total,NUMBER,_T,527
2013,Tomislavgrad,Total,NUMBER,M,206
2013,Tomislavgrad,Total,NUMBER,F,321
2013,Tomislavgrad,Total,NUMBER,_T,1193
2013,Travnik,Total,NUMBER,M,422
2013,Travnik,Total,NUMBER,F,771
2013,Travnik,Total,NUMBER,_T,500
2013,Trebinje,Total,NUMBER,M,181
2013,Trebinje,Total,NUMBER,F,319
2013,Trebinje,Total,NUMBER,_T,293
2013,Trnovo - FBiH,Total,NUMBER,M,122
2013,Trnovo - FBiH,Total,NUMBER,F,171
2013,Trnovo - FBiH,Total,NUMBER,_T,135
2013,Trnovo - RS,Total,NUMBER,M,54
2013,Trnovo - RS,Total,NUMBER,F,81
2013,Trnovo - RS,Total,NUMBER,_T,890
2013,Tuzla,Total,NUMBER,M,338
2013,Tuzla,Total,NUMBER,F,552
2013,Tuzla,Total,NUMBER,_T,261
2013,Ugljevik,Total,NUMBER,M,98
2013,Ugljevik,Total,NUMBER,F,163
2013,Ugljevik,Total,NUMBER,_T,279
2013,Usora,Total,NUMBER,M,100
2013,Usora,Total,NUMBER,F,179
2013,Usora,Total,NUMBER,_T,2
2013,Vareš,Total,NUMBER,M,0
2013,Vareš,Total,NUMBER,F,2
2013,Vareš,Total,NUMBER,_T,9
2013,Velika Kladuša,Total,NUMBER,M,4
2013,Velika Kladuša,Total,NUMBER,F,5
2013,Velika Kladuša,Total,NUMBER,_T,37
2013,Visoko,Total,NUMBER,M,11
2013,Visoko,Total,NUMBER,F,26
2013,Visoko,Total,NUMBER,_T,196
2013,Višegrad,Total,NUMBER,M,69
2013,Višegrad,Total,NUMBER,F,127
2013,Višegrad,Total,NUMBER,_T,183
2013,Vitez,Total,NUMBER,M,59
2013,Vitez,Total,NUMBER,F,124
2013,Vitez,Total,NUMBER,_T,361
2013,Vlasenica,Total,NUMBER,M,150
2013,Vlasenica,Total,NUMBER,F,211
2013,Vlasenica,Total,NUMBER,_T,24
2013,Sarajevo - Vogošća,Total,NUMBER,M,9
2013,Sarajevo - Vogošća,Total,NUMBER,F,15
2013,Sarajevo - Vogošća,Total,NUMBER,_T,458
2013,Vukosavlje,Total,NUMBER,M,188
2013,Vukosavlje,Total,NUMBER,F,270
2013,Vukosavlje,Total,NUMBER,_T,267
2013,Zavidovići,Total,NUMBER,M,103
2013,Zavidovići,Total,NUMBER,F,164
2013,Zavidovići,Total,NUMBER,_T,85
2013,Zenica,Total,NUMBER,M,33
2013,Zenica,Total,NUMBER,F,52
2013,Zenica,Total,NUMBER,_T,273
2013,Zvornik,Total,NUMBER,M,109
2013,Zvornik,Total,NUMBER,F,164
2013,Zvornik,Total,NUMBER,_T,137
2013,Žepče,Total,NUMBER,M,55
2013,Žepče,Total,NUMBER,F,82
2013,Žepče,Total,NUMBER,_T,242
2013,Živinice,Total,NUMBER,M,89
2013,Živinice,Total,NUMBER,F,153
2013,Živinice,Total,NUMBER,_T,172
2013,Banja Luka,0-4,NUMBER,M,65
2013,Banja Luka,0-4,NUMBER,F,107
2013,Banja Luka,0-4,NUMBER,_T,536
2013,Banovići,0-4,NUMBER,M,199
2013,Banovići,0-4,NUMBER,F,337
2013,Banovići,0-4,NUMBER,_T,148
2013,Berkovići,0-4,NUMBER,M,46
2013,Berkovići,0-4,NUMBER,F,102
2013,Berkovići,0-4,NUMBER,_T,249
2013,Bihać,0-4,NUMBER,M,98
2013,Bihać,0-4,NUMBER,F,151
2013,Bihać,0-4,NUMBER,_T,635
2013,Bijeljina,0-4,NUMBER,M,248
2013,Bijeljina,0-4,NUMBER,F,387
2013,Bijeljina,0-4,NUMBER,_T,122
2013,Bileća,0-4,NUMBER,M,37
2013,Bileća,0-4,NUMBER,F,85
2013,Bileća,0-4,NUMBER,_T,73
2013,Bosanska Krupa,0-4,NUMBER,M,26
2013,Bosanska Krupa,0-4,NUMBER,F,47
2013,Bosanska Krupa,0-4,NUMBER,_T,116
2013,Bosanski Petrovac,0-4,NUMBER,M,47
2013,Bosanski Petrovac,0-4,NUMBER,F,69
2013,Bosanski Petrovac,0-4,NUMBER,_T,16
2013,Bosansko Grahovo,0-4,NUMBER,M,11
2013,Bosansko Grahovo,0-4,NUMBER,F,5
2013,Bosansko Grahovo,0-4,NUMBER,_T,668
2013,Bratunac,0-4,NUMBER,M,251
2013,Bratunac,0-4,NUMBER,F,417
2013,Bratunac,0-4,NUMBER,_T,788
2013,Brčko,0-4,NUMBER,M,258
2013,Brčko,0-4,NUMBER,F,530
2013,Brčko,0-4,NUMBER,_T,452
2013,Breza,0-4,NUMBER,M,174
2013,Breza,0-4,NUMBER,F,278
2013,Breza,0-4,NUMBER,_T,762
2013,Brod,0-4,NUMBER,M,293
2013,Brod,0-4,NUMBER,F,469
2013,Brod,0-4,NUMBER,_T,134
2013,Bugojno,0-4,NUMBER,M,49
2013,Bugojno,0-4,NUMBER,F,85
2013,Bugojno,0-4,NUMBER,_T,718
2013,Busovača,0-4,NUMBER,M,254
2013,Busovača,0-4,NUMBER,F,464
2013,Busovača,0-4,NUMBER,_T,269
2013,Bužim,0-4,NUMBER,M,101
2013,Bužim,0-4,NUMBER,F,168
2013,Bužim,0-4,NUMBER,_T,144
2013,Cazin,0-4,NUMBER,M,46
2013,Cazin,0-4,NUMBER,F,98
2013,Cazin,0-4,NUMBER,_T,582
2013,Sarajevo - Centar,0-4,NUMBER,M,204
2013,Sarajevo - Centar,0-4,NUMBER,F,378
2013,Sarajevo - Centar,0-4,NUMBER,_T,2290
2013,Čajniče,0-4,NUMBER,M,863
2013,Čajniče,0-4,NUMBER,F,1427
2013,Čajniče,0-4,NUMBER,_T,525
2013,Čapljina,0-4,NUMBER,M,186
2013,Čapljina,0-4,NUMBER,F,339
2013,Čapljina,0-4,NUMBER,_T,154
2013,Čelić,0-4,NUMBER,M,51
2013,Čelić,0-4,NUMBER,F,103
2013,Čelić,0-4,NUMBER,_T,366
2013,Čelinac,0-4,NUMBER,M,148
2013,Čelinac,0-4,NUMBER,F,218
2013,Čelinac,0-4,NUMBER,_T,627
2013,Čitluk,0-4,NUMBER,M,235
2013,Čitluk,0-4,NUMBER,F,392
2013,Čitluk,0-4,NUMBER,_T,1834
2013,Derventa,0-4,NUMBER,M,689
2013,Derventa,0-4,NUMBER,F,1145
2013,Derventa,0-4,NUMBER,_T,276
2013,Doboj,0-4,NUMBER,M,106
2013,Doboj,0-4,NUMBER,F,170
2013,Doboj,0-4,NUMBER,_T,81
2013,Doboj-Istok,0-4,NUMBER,M,46
2013,Doboj-Istok,0-4,NUMBER,F,35
2013,Doboj-Istok,0-4,NUMBER,_T,1651
2013,Doboj-Jug,0-4,NUMBER,M,608
2013,Doboj-Jug,0-4,NUMBER,F,1043
2013,Doboj-Jug,0-4,NUMBER,_T,341
2013,Dobretići,0-4,NUMBER,M,125
2013,Dobretići,0-4,NUMBER,F,216
2013,Dobretići,0-4,NUMBER,_T,155
2013,Domaljevac-Šamac,0-4,NUMBER,M,51
2013,Domaljevac-Šamac,0-4,NUMBER,F,104
2013,Domaljevac-Šamac,0-4,NUMBER,_T,320
2013,Donji Vakuf,0-4,NUMBER,M,105
2013,Donji Vakuf,0-4,NUMBER,F,215
2013,Donji Vakuf,0-4,NUMBER,_T,80
2013,Donji Žabar,0-4,NUMBER,M,34
2013,Donji Žabar,0-4,NUMBER,F,46
2013,Donji Žabar,0-4,NUMBER,_T,74
2013,Drvar,0-4,NUMBER,M,26
2013,Drvar,0-4,NUMBER,F,48
2013,Drvar,0-4,NUMBER,_T,24
2013,Foča - FBiH,0-4,NUMBER,M,14
2013,Foča - FBiH,0-4,NUMBER,F,10
2013,Foča - FBiH,0-4,NUMBER,_T,472
2013,Foča - RS,0-4,NUMBER,M,188
2013,Foča - RS,0-4,NUMBER,F,284
2013,Foča - RS,0-4,NUMBER,_T,185
2013,Fojnica,0-4,NUMBER,M,68
2013,Fojnica,0-4,NUMBER,F,117
2013,Fojnica,0-4,NUMBER,_T,18
2013,Gacko,0-4,NUMBER,M,5
2013,Gacko,0-4,NUMBER,F,13
2013,Gacko,0-4,NUMBER,_T,170
2013,Glamoč,0-4,NUMBER,M,62
2013,Glamoč,0-4,NUMBER,F,108
2013,Glamoč,0-4,NUMBER,_T,337
2013,Goražde,0-4,NUMBER,M,132
2013,Goražde,0-4,NUMBER,F,205
2013,Goražde,0-4,NUMBER,_T,1739
2013,Gornji Vakuf-Uskoplje,0-4,NUMBER,M,678
2013,Gornji Vakuf-Uskoplje,0-4,NUMBER,F,1061
2013,Gornji Vakuf-Uskoplje,0-4,NUMBER,_T,821
2013,Gračanica,0-4,NUMBER,M,300
2013,Gračanica,0-4,NUMBER,F,521
2013,Gračanica,0-4,NUMBER,_T,234
2013,Gradačac,0-4,NUMBER,M,81
2013,Gradačac,0-4,NUMBER,F,153
2013,Gradačac,0-4,NUMBER,_T,117
2013,Gradiška,0-4,NUMBER,M,55
2013,Gradiška,0-4,NUMBER,F,62
2013,Gradiška,0-4,NUMBER,_T,210
2013,Grude,0-4,NUMBER,M,89
2013,Grude,0-4,NUMBER,F,121
2013,Grude,0-4,NUMBER,_T,316
2013,Sarajevo - Hadžići,0-4,NUMBER,M,112
2013,Sarajevo - Hadžići,0-4,NUMBER,F,204
2013,Sarajevo - Hadžići,0-4,NUMBER,_T,159
2013,Han Pijesak,0-4,NUMBER,M,55
2013,Han Pijesak,0-4,NUMBER,F,104
2013,Han Pijesak,0-4,NUMBER,_T,541
2013,Sarajevo - Ilidža,0-4,NUMBER,M,206
2013,Sarajevo - Ilidža,0-4,NUMBER,F,335
2013,Sarajevo - Ilidža,0-4,NUMBER,_T,111
2013,Sarajevo - Ilijaš,0-4,NUMBER,M,51
2013,Sarajevo - Ilijaš,0-4,NUMBER,F,60
2013,Sarajevo - Ilijaš,0-4,NUMBER,_T,304
2013,Istočna Ilidža,0-4,NUMBER,M,120
2013,Istočna Ilidža,0-4,NUMBER,F,184
2013,Istočna Ilidža,0-4,NUMBER,_T,463
2013,Istočni Drvar,0-4,NUMBER,M,160
2013,Istočni Drvar,0-4,NUMBER,F,303
2013,Istočni Drvar,0-4,NUMBER,_T,156
2013,Istočni Mostar,0-4,NUMBER,M,50
2013,Istočni Mostar,0-4,NUMBER,F,106
2013,Istočni Mostar,0-4,NUMBER,_T,501
2013,Istočni Stari Grad,0-4,NUMBER,M,174
2013,Istočni Stari Grad,0-4,NUMBER,F,327
2013,Istočni Stari Grad,0-4,NUMBER,_T,746
2013,Istočno Novo Sarajevo,0-4,NUMBER,M,284
2013,Istočno Novo Sarajevo,0-4,NUMBER,F,462
2013,Istočno Novo Sarajevo,0-4,NUMBER,_T,415
2013,Jablanica,0-4,NUMBER,M,171
2013,Jablanica,0-4,NUMBER,F,244
2013,Jablanica,0-4,NUMBER,_T,405
2013,Jajce,0-4,NUMBER,M,140
2013,Jajce,0-4,NUMBER,F,265
2013,Jajce,0-4,NUMBER,_T,129
2013,Jezero,0-4,NUMBER,M,46
2013,Jezero,0-4,NUMBER,F,83
2013,Jezero,0-4,NUMBER,_T,281
2013,Kakanj,0-4,NUMBER,M,101
2013,Kakanj,0-4,NUMBER,F,180
2013,Kakanj,0-4,NUMBER,_T,720
2013,Kalesija,0-4,NUMBER,M,287
2013,Kalesija,0-4,NUMBER,F,433
2013,Kalesija,0-4,NUMBER,_T,82
2013,Kalinovik,0-4,NUMBER,M,28
2013,Kalinovik,0-4,NUMBER,F,54
2013,Kalinovik,0-4,NUMBER,_T,694
2013,Kiseljak,0-4,NUMBER,M,256
2013,Kiseljak,0-4,NUMBER,F,438
2013,Kiseljak,0-4,NUMBER,_T,323
2013,Kladanj,0-4,NUMBER,M,120
2013,Kladanj,0-4,NUMBER,F,203
2013,Kladanj,0-4,NUMBER,_T,682
2013,Ključ,0-4,NUMBER,M,247
2013,Ključ,0-4,NUMBER,F,435
2013,Ključ,0-4,NUMBER,_T,680
2013,Kneževo,0-4,NUMBER,M,253
2013,Kneževo,0-4,NUMBER,F,427
2013,Kneževo,0-4,NUMBER,_T,798
2013,Konjic,0-4,NUMBER,M,299
2013,Konjic,0-4,NUMBER,F,499
2013,Konjic,0-4,NUMBER,_T,52
2013,Kostajnica,0-4,NUMBER,M,26
2013,Kostajnica,0-4,NUMBER,F,26
2013,Kostajnica,0-4,NUMBER,_T,55
2013,Kotor Varoš,0-4,NUMBER,M,20
2013,Kotor Varoš,0-4,NUMBER,F,35
2013,Kotor Varoš,0-4,NUMBER,_T,2029
2013,Kozarska Dubica,0-4,NUMBER,M,787
2013,Kozarska Dubica,0-4,NUMBER,F,1242
2013,Kozarska Dubica,0-4,NUMBER,_T,393
2013,Kreševo,0-4,NUMBER,M,154
2013,Kreševo,0-4,NUMBER,F,239
2013,Kreševo,0-4,NUMBER,_T,93
2013,Krupa Na Uni,0-4,NUMBER,M,34
2013,Krupa Na Uni,0-4,NUMBER,F,59
2013,Krupa Na Uni,0-4,NUMBER,_T,235
2013,Kupres - FBiH,0-4,NUMBER,M,98
2013,Kupres - FBiH,0-4,NUMBER,F,137
2013,Kupres - FBiH,0-4,NUMBER,_T,315
2013,Kupres - RS,0-4,NUMBER,M,104
2013,Kupres - RS,0-4,NUMBER,F,211
2013,Kupres - RS,0-4,NUMBER,_T,462
2013,Laktaši,0-4,NUMBER,M,197
2013,Laktaši,0-4,NUMBER,F,265
2013,Laktaši,0-4,NUMBER,_T,322
2013,Livno,0-4,NUMBER,M,127
2013,Livno,0-4,NUMBER,F,195
2013,Livno,0-4,NUMBER,_T,276
2013,Lopare,0-4,NUMBER,M,107
2013,Lopare,0-4,NUMBER,F,169
2013,Lopare,0-4,NUMBER,_T,179
2013,Lukavac,0-4,NUMBER,M,78
2013,Lukavac,0-4,NUMBER,F,101
2013,Lukavac,0-4,NUMBER,_T,357
2013,Ljubinje,0-4,NUMBER,M,129
2013,Ljubinje,0-4,NUMBER,F,228
2013,Ljubinje,0-4,NUMBER,_T,110
2013,Ljubuški,0-4,NUMBER,M,44
2013,Ljubuški,0-4,NUMBER,F,66
2013,Ljubuški,0-4,NUMBER,_T,413
2013,Maglaj,0-4,NUMBER,M,171
2013,Maglaj,0-4,NUMBER,F,242
2013,Maglaj,0-4,NUMBER,_T,1629
2013,Milići,0-4,NUMBER,M,660
2013,Milići,0-4,NUMBER,F,969
2013,Milići,0-4,NUMBER,_T,886
2013,Modriča,0-4,NUMBER,M,331
2013,Modriča,0-4,NUMBER,F,555
2013,Modriča,0-4,NUMBER,_T,341
2013,Mostar,0-4,NUMBER,M,141
2013,Mostar,0-4,NUMBER,F,200
2013,Mostar,0-4,NUMBER,_T,538
2013,Mrkonjić Grad,0-4,NUMBER,M,216
2013,Mrkonjić Grad,0-4,NUMBER,F,322
2013,Mrkonjić Grad,0-4,NUMBER,_T,1559
2013,Neum,0-4,NUMBER,M,558
2013,Neum,0-4,NUMBER,F,1001
2013,Neum,0-4,NUMBER,_T,54
2013,Nevesinje,0-4,NUMBER,M,19
2013,Nevesinje,0-4,NUMBER,F,35
2013,Nevesinje,0-4,NUMBER,_T,46
2013,Novi Grad,0-4,NUMBER,M,18
2013,Novi Grad,0-4,NUMBER,F,28
2013,Novi Grad,0-4,NUMBER,_T,300
2013,Sarajevo - Novi Grad,0-4,NUMBER,M,74
2013,Sarajevo - Novi Grad,0-4,NUMBER,F,226
2013,Sarajevo - Novi Grad,0-4,NUMBER,_T,804
2013,Novi Travnik,0-4,NUMBER,M,266
2013,Novi Travnik,0-4,NUMBER,F,538
2013,Novi Travnik,0-4,NUMBER,_T,211
2013,Novo Goražde,0-4,NUMBER,M,81
2013,Novo Goražde,0-4,NUMBER,F,130
2013,Novo Goražde,0-4,NUMBER,_T,139
2013,Sarajevo - Novo Sarajevo,0-4,NUMBER,M,45
2013,Sarajevo - Novo Sarajevo,0-4,NUMBER,F,94
2013,Sarajevo - Novo Sarajevo,0-4,NUMBER,_T,126
2013,Odžak,0-4,NUMBER,M,56
2013,Odžak,0-4,NUMBER,F,70
2013,Odžak,0-4,NUMBER,_T,59
2013,Olovo,0-4,NUMBER,M,17
2013,Olovo,0-4,NUMBER,F,42
2013,Olovo,0-4,NUMBER,_T,96
2013,Orašje,0-4,NUMBER,M,38
2013,Orašje,0-4,NUMBER,F,58
2013,Orašje,0-4,NUMBER,_T,606
2013,Osmaci,0-4,NUMBER,M,223
2013,Osmaci,0-4,NUMBER,F,383
2013,Osmaci,0-4,NUMBER,_T,77
2013,Oštra Luka,0-4,NUMBER,M,25
2013,Oštra Luka,0-4,NUMBER,F,52
2013,Oštra Luka,0-4,NUMBER,_T,150
2013,Pale - FBiH,0-4,NUMBER,M,38
2013,Pale - FBiH,0-4,NUMBER,F,112
2013,Pale - FBiH,0-4,NUMBER,_T,182
2013,Pale - RS,0-4,NUMBER,M,60
2013,Pale - RS,0-4,NUMBER,F,122
2013,Pale - RS,0-4,NUMBER,_T,85
2013,Pelagićevo,0-4,NUMBER,M,32
2013,Pelagićevo,0-4,NUMBER,F,53
2013,Pelagićevo,0-4,NUMBER,_T,42
2013,Petrovac,0-4,NUMBER,M,13
2013,Petrovac,0-4,NUMBER,F,29
2013,Petrovac,0-4,NUMBER,_T,192
2013,Petrovo,0-4,NUMBER,M,52
2013,Petrovo,0-4,NUMBER,F,140
2013,Petrovo,0-4,NUMBER,_T,770
2013,Posušje,0-4,NUMBER,M,286
2013,Posušje,0-4,NUMBER,F,484
2013,Posušje,0-4,NUMBER,_T,48
2013,Prijedor,0-4,NUMBER,M,11
2013,Prijedor,0-4,NUMBER,F,37
2013,Prijedor,0-4,NUMBER,_T,347
2013,Prnjavor,0-4,NUMBER,M,95
2013,Prnjavor,0-4,NUMBER,F,252
2013,Prnjavor,0-4,NUMBER,_T,84
2013,Prozor,0-4,NUMBER,M,38
2013,Prozor,0-4,NUMBER,F,46
2013,Prozor,0-4,NUMBER,_T,113
2013,Ravno,0-4,NUMBER,M,35
2013,Ravno,0-4,NUMBER,F,78
2013,Ravno,0-4,NUMBER,_T,275
2013,Ribnik,0-4,NUMBER,M,65
2013,Ribnik,0-4,NUMBER,F,210
2013,Ribnik,0-4,NUMBER,_T,277
2013,Rogatica,0-4,NUMBER,M,92
2013,Rogatica,0-4,NUMBER,F,185
2013,Rogatica,0-4,NUMBER,_T,648
2013,Rudo,0-4,NUMBER,M,207
2013,Rudo,0-4,NUMBER,F,441
2013,Rudo,0-4,NUMBER,_T,51
2013,Sanski Most,0-4,NUMBER,M,9
2013,Sanski Most,0-4,NUMBER,F,42
2013,Sanski Most,0-4,NUMBER,_T,14
2013,Sapna,0-4,NUMBER,M,4
2013,Sapna,0-4,NUMBER,F,10
2013,Sapna,0-4,NUMBER,_T,5
2013,Sokolac,0-4,NUMBER,M,1
2013,Sokolac,0-4,NUMBER,F,4
2013,Sokolac,0-4,NUMBER,_T,18
2013,Srbac,0-4,NUMBER,M,4
2013,Srbac,0-4,NUMBER,F,14
2013,Srbac,0-4,NUMBER,_T,48
2013,Srebrenica,0-4,NUMBER,M,12
2013,Srebrenica,0-4,NUMBER,F,36
2013,Srebrenica,0-4,NUMBER,_T,35
2013,Srebrenik,0-4,NUMBER,M,9
2013,Srebrenik,0-4,NUMBER,F,26
2013,Srebrenik,0-4,NUMBER,_T,151
2013,Sarajevo - Stari Grad,0-4,NUMBER,M,43
2013,Sarajevo - Stari Grad,0-4,NUMBER,F,108
2013,Sarajevo - Stari Grad,0-4,NUMBER,_T,17
2013,Stolac,0-4,NUMBER,M,7
2013,Stolac,0-4,NUMBER,F,10
2013,Stolac,0-4,NUMBER,_T,221
2013,Šamac,0-4,NUMBER,M,85
2013,Šamac,0-4,NUMBER,F,136
2013,Šamac,0-4,NUMBER,_T,70
2013,Šekovići,0-4,NUMBER,M,26
2013,Šekovići,0-4,NUMBER,F,44
2013,Šekovići,0-4,NUMBER,_T,146
2013,Šipovo,0-4,NUMBER,M,49
2013,Šipovo,0-4,NUMBER,F,97
2013,Šipovo,0-4,NUMBER,_T,68
2013,Široki Brijeg,0-4,NUMBER,M,23
2013,Široki Brijeg,0-4,NUMBER,F,45
2013,Široki Brijeg,0-4,NUMBER,_T,192
2013,Teočak,0-4,NUMBER,M,61
2013,Teočak,0-4,NUMBER,F,131
2013,Teočak,0-4,NUMBER,_T,98
2013,Teslić,0-4,NUMBER,M,32
2013,Teslić,0-4,NUMBER,F,66
2013,Teslić,0-4,NUMBER,_T,217
2013,Tešanj,0-4,NUMBER,M,78
2013,Tešanj,0-4,NUMBER,F,139
2013,Tešanj,0-4,NUMBER,_T,245
2013,Tomislavgrad,0-4,NUMBER,M,67
2013,Tomislavgrad,0-4,NUMBER,F,178
2013,Tomislavgrad,0-4,NUMBER,_T,618
2013,Travnik,0-4,NUMBER,M,192
2013,Travnik,0-4,NUMBER,F,426
2013,Travnik,0-4,NUMBER,_T,280
2013,Trebinje,0-4,NUMBER,M,72
2013,Trebinje,0-4,NUMBER,F,208
2013,Trebinje,0-4,NUMBER,_T,114
2013,Trnovo - FBiH,0-4,NUMBER,M,42
2013,Trnovo - FBiH,0-4,NUMBER,F,72
2013,Trnovo - FBiH,0-4,NUMBER,_T,48
2013,Trnovo - RS,0-4,NUMBER,M,15
2013,Trnovo - RS,0-4,NUMBER,F,33
2013,Trnovo - RS,0-4,NUMBER,_T,345
2013,Tuzla,0-4,NUMBER,M,121
2013,Tuzla,0-4,NUMBER,F,224
2013,Tuzla,0-4,NUMBER,_T,101
2013,Ugljevik,0-4,NUMBER,M,42
2013,Ugljevik,0-4,NUMBER,F,59
2013,Ugljevik,0-4,NUMBER,_T,130
2013,Usora,0-4,NUMBER,M,41
2013,Usora,0-4,NUMBER,F,89
2013,Usora,0-4,NUMBER,_T,3
2013,Vareš,0-4,NUMBER,M,1
2013,Vareš,0-4,NUMBER,F,2
2013,Vareš,0-4,NUMBER,_T,4
2013,Velika Kladuša,0-4,NUMBER,M,2
2013,Velika Kladuša,0-4,NUMBER,F,2
2013,Velika Kladuša,0-4,NUMBER,_T,25
2013,Visoko,0-4,NUMBER,M,6
2013,Visoko,0-4,NUMBER,F,19
2013,Visoko,0-4,NUMBER,_T,75
2013,Višegrad,0-4,NUMBER,M,28
2013,Višegrad,0-4,NUMBER,F,47
2013,Višegrad,0-4,NUMBER,_T,114
2013,Vitez,0-4,NUMBER,M,32
2013,Vitez,0-4,NUMBER,F,82
2013,Vitez,0-4,NUMBER,_T,163
2013,Vlasenica,0-4,NUMBER,M,54
2013,Vlasenica,0-4,NUMBER,F,109
2013,Vlasenica,0-4,NUMBER,_T,11
2013,Sarajevo - Vogošća,0-4,NUMBER,M,2
2013,Sarajevo - Vogošća,0-4,NUMBER,F,9
2013,Sarajevo - Vogošća,0-4,NUMBER,_T,168
2013,Vukosavlje,0-4,NUMBER,M,51
2013,Vukosavlje,0-4,NUMBER,F,117
2013,Vukosavlje,0-4,NUMBER,_T,117
2013,Zavidovići,0-4,NUMBER,M,41
2013,Zavidovići,0-4,NUMBER,F,76
2013,Zavidovići,0-4,NUMBER,_T,50
2013,Zenica,0-4,NUMBER,M,13
2013,Zenica,0-4,NUMBER,F,37
2013,Zenica,0-4,NUMBER,_T,103
2013,Zvornik,0-4,NUMBER,M,31
2013,Zvornik,0-4,NUMBER,F,72
2013,Zvornik,0-4,NUMBER,_T,41
2013,Žepče,0-4,NUMBER,M,19
2013,Žepče,0-4,NUMBER,F,22
2013,Žepče,0-4,NUMBER,_T,89
2013,Živinice,0-4,NUMBER,M,33
2013,Živinice,0-4,NUMBER,F,56
2013,Živinice,0-4,NUMBER,_T,70
2013,Banja Luka,5-9,NUMBER,M,22
2013,Banja Luka,5-9,NUMBER,F,48
2013,Banja Luka,5-9,NUMBER,_T,253
2013,Banovići,5-9,NUMBER,M,80
2013,Banovići,5-9,NUMBER,F,173
2013,Banovići,5-9,NUMBER,_T,67
2013,Berkovići,5-9,NUMBER,M,17
2013,Berkovići,5-9,NUMBER,F,50
2013,Berkovići,5-9,NUMBER,_T,91
2013,Bihać,5-9,NUMBER,M,37
2013,Bihać,5-9,NUMBER,F,54
2013,Bihać,5-9,NUMBER,_T,325
2013,Bijeljina,5-9,NUMBER,M,86
2013,Bijeljina,5-9,NUMBER,F,239
2013,Bijeljina,5-9,NUMBER,_T,57
2013,Bileća,5-9,NUMBER,M,25
2013,Bileća,5-9,NUMBER,F,32
2013,Bileća,5-9,NUMBER,_T,28
2013,Bosanska Krupa,5-9,NUMBER,M,7
2013,Bosanska Krupa,5-9,NUMBER,F,21
2013,Bosanska Krupa,5-9,NUMBER,_T,61
2013,Bosanski Petrovac,5-9,NUMBER,M,22
2013,Bosanski Petrovac,5-9,NUMBER,F,39
