Year,UNIT_MEASURE,Sex,AGE,Municipality,Value
2013,Number,F,20-24,Rudo,221.0
2013,Number,Both sexes,20-24,Sanski Most,2644.0
2013,Number,M,20-24,Sanski Most,1386.0
2013,Number,F,20-24,Sanski Most,1258.0
2013,Number,Both sexes,20-24,Sapna,927.0
2013,Number,M,20-24,Sapna,510.0
2013,Number,F,20-24,Sapna,417.0
2013,Number,Both sexes,20-24,Sokolac,726.0
2013,Number,M,20-24,Sokolac,363.0
2013,Number,F,20-24,Sokolac,363.0
2013,Number,Both sexes,20-24,Srbac,1009.0
2013,Number,M,20-24,Srbac,533.0
2013,Number,F,20-24,Srbac,476.0
2013,Number,Both sexes,20-24,Srebrenica,958.0
2013,Number,M,20-24,Srebrenica,522.0
2013,Number,F,20-24,Srebrenica,436.0
2013,Number,Both sexes,20-24,Srebrenik,2915.0
2013,Number,M,20-24,Srebrenik,1521.0
2013,Number,F,20-24,Srebrenik,1394.0
2013,Number,Both sexes,20-24,Sarajevo - Stari Grad,2178.0
2013,Number,M,20-24,Sarajevo - Stari Grad,1097.0
2013,Number,F,20-24,Sarajevo - Stari Grad,1081.0
2013,Number,Both sexes,20-24,Stolac,943.0
2013,Number,M,20-24,Stolac,473.0
2013,Number,F,20-24,Stolac,470.0
2013,Number,Both sexes,20-24,Šamac,952.0
2013,Number,M,20-24,Šamac,506.0
2013,Number,F,20-24,Šamac,446.0
2013,Number,Both sexes,20-24,Šekovići,422.0
2013,Number,M,20-24,Šekovići,203.0
2013,Number,F,20-24,Šekovići,219.0
2013,Number,Both sexes,20-24,Šipovo,586.0
2013,Number,M,20-24,Šipovo,304.0
2013,Number,F,20-24,Šipovo,282.0
2013,Number,Both sexes,20-24,Široki Brijeg,2243.0
2013,Number,M,20-24,Široki Brijeg,1122.0
2013,Number,F,20-24,Široki Brijeg,1121.0
2013,Number,Both sexes,20-24,Teočak,589.0
2013,Number,M,20-24,Teočak,297.0
2013,Number,F,20-24,Teočak,292.0
2013,Number,Both sexes,20-24,Teslić,2288.0
2013,Number,M,20-24,Teslić,1191.0
2013,Number,F,20-24,Teslić,1097.0
2013,Number,Both sexes,20-24,Tešanj,3223.0
2013,Number,M,20-24,Tešanj,1603.0
2013,Number,F,20-24,Tešanj,1620.0
2013,Number,Both sexes,20-24,Tomislavgrad,2189.0
2013,Number,M,20-24,Tomislavgrad,1103.0
2013,Number,F,20-24,Tomislavgrad,1086.0
2013,Number,Both sexes,20-24,Travnik,3580.0
2013,Number,M,20-24,Travnik,1853.0
2013,Number,F,20-24,Travnik,1727.0
2013,Number,Both sexes,20-24,Trebinje,1623.0
2013,Number,M,20-24,Trebinje,864.0
2013,Number,F,20-24,Trebinje,759.0
2013,Number,Both sexes,20-24,Trnovo - FBIH,68.0
2013,Number,M,20-24,Trnovo - FBIH,30.0
2013,Number,F,20-24,Trnovo - FBIH,38.0
2013,Number,Both sexes,20-24,Trnovo - RS,108.0
2013,Number,M,20-24,Trnovo - RS,63.0
2013,Number,F,20-24,Trnovo - RS,45.0
2013,Number,Both sexes,20-24,Tuzla,7029.0
2013,Number,M,20-24,Tuzla,3516.0
2013,Number,F,20-24,Tuzla,3513.0
2013,Number,Both sexes,20-24,Ugljevik,1041.0
2013,Number,M,20-24,Ugljevik,544.0
2013,Number,F,20-24,Ugljevik,497.0
2013,Number,Both sexes,20-24,Usora,469.0
2013,Number,M,20-24,Usora,243.0
2013,Number,F,20-24,Usora,226.0
2013,Number,Both sexes,20-24,Vareš,514.0
2013,Number,M,20-24,Vareš,273.0
2013,Number,F,20-24,Vareš,241.0
2013,Number,Both sexes,20-24,Velika Kladuša,3097.0
2013,Number,M,20-24,Velika Kladuša,1605.0
2013,Number,F,20-24,Velika Kladuša,1492.0
2013,Number,Both sexes,20-24,Visoko,2752.0
2013,Number,M,20-24,Visoko,1392.0
2013,Number,F,20-24,Visoko,1360.0
2013,Number,Both sexes,20-24,Višegrad,555.0
2013,Number,M,20-24,Višegrad,310.0
2013,Number,F,20-24,Višegrad,245.0
2013,Number,Both sexes,20-24,Vitez,1873.0
2013,Number,M,20-24,Vitez,939.0
2013,Number,F,20-24,Vitez,934.0
2013,Number,Both sexes,20-24,Vlasenica,736.0
2013,Number,M,20-24,Vlasenica,363.0
2013,Number,F,20-24,Vlasenica,373.0
2013,Number,Both sexes,20-24,Sarajevo - Vogošća,1876.0
2013,Number,M,20-24,Sarajevo - Vogošća,1007.0
2013,Number,F,20-24,Sarajevo - Vogošća,869.0
2013,Number,Both sexes,20-24,Vukosavlje,294.0
2013,Number,M,20-24,Vukosavlje,159.0
2013,Number,F,20-24,Vukosavlje,135.0
2013,Number,Both sexes,20-24,Zavidovići,2503.0
2013,Number,M,20-24,Zavidovići,1294.0
2013,Number,F,20-24,Zavidovići,1209.0
2013,Number,Both sexes,20-24,Zenica,7463.0
2013,Number,M,20-24,Zenica,3820.0
2013,Number,F,20-24,Zenica,3643.0
2013,Number,Both sexes,20-24,Zvornik,3846.0
2013,Number,M,20-24,Zvornik,2056.0
2013,Number,F,20-24,Zvornik,1790.0
2013,Number,Both sexes,20-24,Žepče,2134.0
2013,Number,M,20-24,Žepče,1066.0
2013,Number,F,20-24,Žepče,1068.0
2013,Number,Both sexes,20-24,Živinice,4750.0
2013,Number,M,20-24,Živinice,2448.0
2013,Number,F,20-24,Živinice,2302.0
2013,Number,Both sexes,25-29,Banja Luka,13183.0
2013,Number,M,25-29,Banja Luka,6474.0
2013,Number,F,25-29,Banja Luka,6709.0
2013,Number,Both sexes,25-29,Banovići,1806.0
2013,Number,M,25-29,Banovići,991.0
2013,Number,F,25-29,Banovići,815.0
2013,Number,Both sexes,25-29,Berkovići,102.0
2013,Number,M,25-29,Berkovići,55.0
2013,Number,F,25-29,Berkovići,47.0
2013,Number,Both sexes,25-29ać,4061,
2013,Number,M,25-29ać,2071,
2013,Number,F,25-29ać,1990,
2013,Number,Both sexes,25-29,Bijeljina,7304.0
2013,Number,M,25-29,Bijeljina,3608.0
2013,Number,F,25-29,Bijeljina,3696.0
2013,Number,Both sexes,25-29,Bileća,701.0
2013,Number,M,25-29,Bileća,398.0
2013,Number,F,25-29,Bileća,303.0
2013,Number,Both sexes,25-29,Bosanska Krupa,1879.0
2013,Number,M,25-29,Bosanska Krupa,960.0
2013,Number,F,25-29,Bosanska Krupa,919.0
2013,Number,Both sexes,25-29,Bosanski Petrovac,378.0
2013,Number,M,25-29,Bosanski Petrovac,205.0
2013,Number,F,25-29,Bosanski Petrovac,173.0
2013,Number,Both sexes,25-29,Bosansko Grahovo,113.0
2013,Number,M,25-29,Bosansko Grahovo,72.0
2013,Number,F,25-29,Bosansko Grahovo,41.0
2013,Number,Both sexes,25-29,Bratunac,1656.0
2013,Number,M,25-29,Bratunac,852.0
2013,Number,F,25-29,Bratunac,804.0
2013,Number,Both sexes,25-29,Brčko,5729.0
2013,Number,M,25-29,Brčko,2908.0
2013,Number,F,25-29,Brčko,2821.0
2013,Number,Both sexes,25-29,Breza,1036.0
2013,Number,M,25-29,Breza,531.0
2013,Number,F,25-29,Breza,505.0
2013,Number,Both sexes,25-29,Brod,1124.0
2013,Number,M,25-29,Brod,567.0
2013,Number,F,25-29,Brod,557.0
2013,Number,Both sexes,25-29,Bugojno,2365.0
2013,Number,M,25-29,Bugojno,1238.0
2013,Number,F,25-29,Bugojno,1127.0
2013,Number,Both sexes,25-29,Busovača,1467.0
2013,Number,M,25-29,Busovača,790.0
2013,Number,F,25-29,Busovača,677.0
2013,Number,Both sexes,25-29,Bužim,1611.0
2013,Number,M,25-29,Bužim,878.0
2013,Number,F,25-29,Bužim,733.0
2013,Number,Both sexes,25-29,Cazin,5415.0
2013,Number,M,25-29,Cazin,2802.0
2013,Number,F,25-29,Cazin,2613.0
2013,Number,Both sexes,25-29,Sarajevo - Centar,3995.0
2013,Number,M,25-29,Sarajevo - Centar,1905.0
2013,Number,F,25-29,Sarajevo - Centar,2090.0
2013,Number,Both sexes,25-29,Čajniče,330.0
2013,Number,M,25-29,Čajniče,177.0
2013,Number,F,25-29,Čajniče,153.0
2013,Number,Both sexes,25-29,Čapljina,1734.0
2013,Number,M,25-29,Čapljina,936.0
2013,Number,F,25-29,Čapljina,798.0
2013,Number,Both sexes,25-29,Čelić,671.0
2013,Number,M,25-29,Čelić,349.0
2013,Number,F,25-29,Čelić,322.0
2013,Number,Both sexes,25-29,Čelinac,1078.0
2013,Number,M,25-29,Čelinac,546.0
2013,Number,F,25-29,Čelinac,532.0
2013,Number,Both sexes,25-29,Čitluk,1261.0
2013,Number,M,25-29,Čitluk,647.0
2013,Number,F,25-29,Čitluk,614.0
2013,Number,Both sexes,25-29,Derventa,1807.0
2013,Number,M,25-29,Derventa,925.0
2013,Number,F,25-29,Derventa,882.0
2013,Number,Both sexes,25-29,Doboj,4554.0
2013,Number,M,25-29,Doboj,2367.0
2013,Number,F,25-29,Doboj,2187.0
2013,Number,Both sexes,25-29,Doboj-Istok,721.0
2013,Number,M,25-29,Doboj-Istok,387.0
2013,Number,F,25-29,Doboj-Istok,334.0
2013,Number,Both sexes,25-29,Doboj-Jug,285.0
2013,Number,M,25-29,Doboj-Jug,149.0
2013,Number,F,25-29,Doboj-Jug,136.0
2013,Number,Both sexes,25-29,Dobretići,144.0
2013,Number,M,25-29,Dobretići,77.0
2013,Number,F,25-29,Dobretići,67.0
2013,Number,Both sexes,25-29,Domaljevac-Šamac,298.0
2013,Number,M,25-29,Domaljevac-Šamac,142.0
2013,Number,F,25-29,Domaljevac-Šamac,156.0
2013,Number,Both sexes,25-29,Donji Vakuf,999.0
2013,Number,M,25-29,Donji Vakuf,561.0
2013,Number,F,25-29,Donji Vakuf,438.0
2013,Number,Both sexes,25-29,Donji Žabar,214.0
2013,Number,M,25-29,Donji Žabar,115.0
2013,Number,F,25-29,Donji Žabar,99.0
2013,Number,Both sexes,25-29,Drvar,348.0
2013,Number,M,25-29,Drvar,184.0
2013,Number,F,25-29,Drvar,164.0
2013,Number,Both sexes,25-29,Foča - FBIH,110.0
2013,Number,M,25-29,Foča - FBIH,62.0
2013,Number,F,25-29,Foča - FBIH,48.0
2013,Number,Both sexes,25-29,Foča - RS,1268.0
2013,Number,M,25-29,Foča - RS,685.0
2013,Number,F,25-29,Foča - RS,583.0
2013,Number,Both sexes,25-29,Fojnica,824.0
2013,Number,M,25-29,Fojnica,439.0
2013,Number,F,25-29,Fojnica,385.0
2013,Number,Both sexes,25-29,Gacko,592.0
2013,Number,M,25-29,Gacko,314.0
2013,Number,F,25-29,Gacko,278.0
2013,Number,Both sexes,25-29,Glamoč,193.0
2013,Number,M,25-29,Glamoč,93.0
2013,Number,F,25-29,Glamoč,100.0
2013,Number,Both sexes,25-29,Goražde,1450.0
2013,Number,M,25-29,Goražde,752.0
2013,Number,F,25-29,Goražde,698.0
2013,Number,Both sexes,25-29,Gornji Vakuf-Uskoplje,1501.0
2013,Number,M,25-29,Gornji Vakuf-Uskoplje,763.0
2013,Number,F,25-29,Gornji Vakuf-Uskoplje,738.0
2013,Number,Both sexes,25-29,Gračanica,3286.0
2013,Number,M,25-29,Gračanica,1686.0
2013,Number,F,25-29,Gračanica,1600.0
2013,Number,Both sexes,25-29,Gradačac,2653.0
2013,Number,M,25-29,Gradačac,1315.0
2013,Number,F,25-29,Gradačac,1338.0
2013,Number,Both sexes,25-29,Gradiška,3201.0
2013,Number,M,25-29,Gradiška,1669.0
2013,Number,F,25-29,Gradiška,1532.0
2013,Number,Both sexes,25-29,Grude,1064.0
2013,Number,M,25-29,Grude,550.0
2013,Number,F,25-29,Grude,514.0
2013,Number,Both sexes,25-29,Sarajevo - Hadžići,1836.0
2013,Number,M,25-29,Sarajevo - Hadžići,1004.0
2013,Number,F,25-29,Sarajevo - Hadžići,832.0
2013,Number,Both sexes,25-29,Han Pijesak,204.0
2013,Number,M,25-29,Han Pijesak,99.0
2013,Number,F,25-29,Han Pijesak,105.0
2013,Number,Both sexes,25-29,Sarajevo - Ilidža,5189.0
2013,Number,M,25-29,Sarajevo - Ilidža,2577.0
2013,Number,F,25-29,Sarajevo - Ilidža,2612.0
2013,Number,Both sexes,25-29,Sarajevo - Ilijaš,1441.0
2013,Number,M,25-29,Sarajevo - Ilijaš,738.0
2013,Number,F,25-29,Sarajevo - Ilijaš,703.0
2013,Number,Both sexes,25-29,Istočna Ilidža,1072.0
2013,Number,M,25-29,Istočna Ilidža,556.0
2013,Number,F,25-29,Istočna Ilidža,516.0
2013,Number,Both sexes,25-29,Istočni Drvar,4.0
2013,Number,M,25-29,Istočni Drvar,4.0
2013,Number,F,25-29,Istočni Drvar,0.0
2013,Number,Both sexes,25-29,Istočni Mostar,8.0
2013,Number,M,25-29,Istočni Mostar,2.0
2013,Number,F,25-29,Istočni Mostar,6.0
2013,Number,Both sexes,25-29,Istočni Stari Grad,60.0
2013,Number,M,25-29,Istočni Stari Grad,40.0
2013,Number,F,25-29,Istočni Stari Grad,20.0
2013,Number,Both sexes,25-29,Istočno Novo Sarajevo,754.0
2013,Number,M,25-29,Istočno Novo Sarajevo,381.0
2013,Number,F,25-29,Istočno Novo Sarajevo,373.0
2013,Number,Both sexes,25-29,Jablanica,821.0
2013,Number,M,25-29,Jablanica,455.0
2013,Number,F,25-29,Jablanica,366.0
2013,Number,Both sexes,25-29,Jajce,2020.0
2013,Number,M,25-29,Jajce,1099.0
2013,Number,F,25-29,Jajce,921.0
2013,Number,Both sexes,25-29,Jezero,83.0
2013,Number,M,25-29,Jezero,55.0
2013,Number,F,25-29,Jezero,28.0
2013,Number,Both sexes,25-29,Kakanj,2882.0
2013,Number,M,25-29,Kakanj,1480.0
2013,Number,F,25-29,Kakanj,1402.0
2013,Number,Both sexes,25-29,Kalesija,2638.0
2013,Number,M,25-29,Kalesija,1394.0
2013,Number,F,25-29,Kalesija,1244.0
2013,Number,Both sexes,25-29,Kalinovik,132.0
2013,Number,M,25-29,Kalinovik,77.0
2013,Number,F,25-29,Kalinovik,55.0
2013,Number,Both sexes,25-29,Kiseljak,1523.0
2013,Number,M,25-29,Kiseljak,803.0
2013,Number,F,25-29,Kiseljak,720.0
2013,Number,Both sexes,25-29,Kladanj,892.0
2013,Number,M,25-29,Kladanj,445.0
2013,Number,F,25-29,Kladanj,447.0
2013,Number,Both sexes,25-29,Ključ,1192.0
2013,Number,M,25-29,Ključ,622.0
2013,Number,F,25-29,Ključ,570.0
2013,Number,Both sexes,25-29,Kneževo,598.0
2013,Number,M,25-29,Kneževo,310.0
2013,Number,F,25-29,Kneževo,288.0
2013,Number,Both sexes,25-29,Konjic,1636.0
2013,Number,M,25-29,Konjic,848.0
2013,Number,F,25-29,Konjic,788.0
2013,Number,Both sexes,25-29,Kostajnica,380.0
2013,Number,M,25-29,Kostajnica,198.0
2013,Number,F,25-29,Kostajnica,182.0
2013,Number,Both sexes,25-29,Kotor Varoš,1418.0
2013,Number,M,25-29,Kotor Varoš,742.0
2013,Number,F,25-29,Kotor Varoš,676.0
2013,Number,Both sexes,25-29,Kozarska Dubica,1414.0
2013,Number,M,25-29,Kozarska Dubica,742.0
2013,Number,F,25-29,Kozarska Dubica,672.0
2013,Number,Both sexes,25-29,Kreševo,383.0
2013,Number,M,25-29,Kreševo,192.0
2013,Number,F,25-29,Kreševo,191.0
2013,Number,Both sexes,25-29,Krupa Na Uni,66.0
2013,Number,M,25-29,Krupa Na Uni,38.0
2013,Number,F,25-29,Krupa Na Uni,28.0
2013,Number,Both sexes,25-29,Kupres - FBIH,310.0
2013,Number,M,25-29,Kupres - FBIH,153.0
2013,Number,F,25-29,Kupres - FBIH,157.0
2013,Number,Both sexes,25-29,Kupres - RS,8.0
2013,Number,M,25-29,Kupres - RS,6.0
2013,Number,F,25-29,Kupres - RS,2.0
2013,Number,Both sexes,25-29,Laktaši,2445.0
2013,Number,M,25-29,Laktaši,1184.0
2013,Number,F,25-29,Laktaši,1261.0
2013,Number,Both sexes,25-29,Livno,2355.0
2013,Number,M,25-29,Livno,1242.0
2013,Number,F,25-29,Livno,1113.0
2013,Number,Both sexes,25-29,Lopare,881.0
2013,Number,M,25-29,Lopare,459.0
2013,Number,F,25-29,Lopare,422.0
2013,Number,Both sexes,25-29,Lukavac,3255.0
2013,Number,M,25-29,Lukavac,1704.0
2013,Number,F,25-29,Lukavac,1551.0
2013,Number,Both sexes,25-29,Ljubinje,218.0
2013,Number,M,25-29,Ljubinje,110.0
2013,Number,F,25-29,Ljubinje,108.0
2013,Number,Both sexes,25-29,Ljubuški,1962.0
2013,Number,M,25-29,Ljubuški,967.0
2013,Number,F,25-29,Ljubuški,995.0
2013,Number,Both sexes,25-29,Maglaj,1604.0
2013,Number,M,25-29,Maglaj,836.0
2013,Number,F,25-29,Maglaj,768.0
2013,Number,Both sexes,25-29,Milići,949.0
2013,Number,M,25-29,Milići,505.0
2013,Number,F,25-29,Milići,444.0
2013,Number,Both sexes,25-29,Modriča,1593.0
2013,Number,M,25-29,Modriča,842.0
2013,Number,F,25-29,Modriča,751.0
2013,Number,Both sexes,25-29,Mostar,7781.0
2013,Number,M,25-29,Mostar,3921.0
2013,Number,F,25-29,Mostar,3860.0
2013,Number,Both sexes,25-29,Mrkonjić Grad,981.0
2013,Number,M,25-29,Mrkonjić Grad,519.0
2013,Number,F,25-29,Mrkonjić Grad,462.0
2013,Number,Both sexes,25-29,Neum,305.0
2013,Number,M,25-29,Neum,164.0
2013,Number,F,25-29,Neum,141.0
2013,Number,Both sexes,25-29,Nevesinje,757.0
2013,Number,M,25-29,Nevesinje,404.0
2013,Number,F,25-29,Nevesinje,353.0
2013,Number,Both sexes,25-29,Novi Grad,1723.0
2013,Number,M,25-29,Novi Grad,912.0
2013,Number,F,25-29,Novi Grad,811.0
2013,Number,Both sexes,25-29,Sarajevo - Novi Grad,9236.0
2013,Number,M,25-29,Sarajevo - Novi Grad,4435.0
2013,Number,F,25-29,Sarajevo - Novi Grad,4801.0
2013,Number,Both sexes,25-29,Novi Travnik,1925.0
2013,Number,M,25-29,Novi Travnik,1017.0
2013,Number,F,25-29,Novi Travnik,908.0
2013,Number,Both sexes,25-29,Novo Goražde,235.0
2013,Number,M,25-29,Novo Goražde,137.0
2013,Number,F,25-29,Novo Goražde,98.0
2013,Number,Both sexes,25-29,Sarajevo - Novo Sarajevo,5196.0
2013,Number,M,25-29,Sarajevo - Novo Sarajevo,2410.0
2013,Number,F,25-29,Sarajevo - Novo Sarajevo,2786.0
2013,Number,Both sexes,25-29,Odžak,1196.0
2013,Number,M,25-29,Odžak,619.0
2013,Number,F,25-29,Odžak,577.0
2013,Number,Both sexes,25-29,Olovo,667.0
2013,Number,M,25-29,Olovo,369.0
2013,Number,F,25-29,Olovo,298.0
2013,Number,Both sexes,25-29,Orašje,1329.0
2013,Number,M,25-29,Orašje,712.0
2013,Number,F,25-29,Orašje,617.0
2013,Number,Both sexes,25-29,Osmaci,434.0
2013,Number,M,25-29,Osmaci,233.0
2013,Number,F,25-29,Osmaci,201.0
2013,Number,Both sexes,25-29,Oštra Luka,136.0
2013,Number,M,25-29,Oštra Luka,76.0
2013,Number,F,25-29,Oštra Luka,60.0
2013,Number,Both sexes,25-29,Pale - FBIH,42.0
2013,Number,M,25-29,Pale - FBIH,25.0
2013,Number,F,25-29,Pale - FBIH,17.0
2013,Number,Both sexes,25-29,Pale - RS,1507.0
2013,Number,M,25-29,Pale - RS,780.0
2013,Number,F,25-29,Pale - RS,727.0
2013,Number,Both sexes,25-29,Pelagićevo,231.0
2013,Number,M,25-29,Pelagićevo,126.0
2013,Number,F,25-29,Pelagićevo,105.0
2013,Number,Both sexes,25-29,Petrovac,16.0
2013,Number,M,25-29,Petrovac,6.0
2013,Number,F,25-29,Petrovac,10.0
2013,Number,Both sexes,25-29,Petrovo,418.0
2013,Number,M,25-29,Petrovo,232.0
2013,Number,F,25-29,Petrovo,186.0
2013,Number,Both sexes,25-29,Posušje,1481.0
2013,Number,M,25-29,Posušje,763.0
2013,Number,F,25-29,Posušje,718.0
2013,Number,Both sexes,25-29,Prijedor,6216.0
2013,Number,M,25-29,Prijedor,3153.0
2013,Number,F,25-29,Prijedor,3063.0
2013,Number,Both sexes,25-29,Prnjavor,2124.0
2013,Number,M,25-29,Prnjavor,1101.0
2013,Number,F,25-29,Prnjavor,1023.0
2013,Number,Both sexes,25-29,Prozor,1006.0
2013,Number,M,25-29,Prozor,531.0
2013,Number,F,25-29,Prozor,475.0
2013,Number,Both sexes,25-29,Ravno,215.0
2013,Number,M,25-29,Ravno,125.0
2013,Number,F,25-29,Ravno,90.0
2013,Number,Both sexes,25-29,Ribnik,297.0
2013,Number,M,25-29,Ribnik,155.0
2013,Number,F,25-29,Ribnik,142.0
2013,Number,Both sexes,25-29,Rogatica,670.0
2013,Number,M,25-29,Rogatica,335.0
2013,Number,F,25-29,Rogatica,335.0
2013,Number,Both sexes,25-29,Rudo,479.0
2013,Number,M,25-29,Rudo,277.0
2013,Number,F,25-29,Rudo,202.0
2013,Number,Both sexes,25-29,Sanski Most,3049.0
2013,Number,M,25-29,Sanski Most,1545.0
2013,Number,F,25-29,Sanski Most,1504.0
2013,Number,Both sexes,25-29,Sapna,806.0
2013,Number,M,25-29,Sapna,411.0
2013,Number,F,25-29,Sapna,395.0
2013,Number,Both sexes,25-29,Sokolac,816.0
2013,Number,M,25-29,Sokolac,448.0
2013,Number,F,25-29,Sokolac,368.0
2013,Number,Both sexes,25-29,Srbac,1044.0
2013,Number,M,25-29,Srbac,544.0
2013,Number,F,25-29,Srbac,500.0
2013,Number,Both sexes,25-29,Srebrenica,1049.0
2013,Number,M,25-29,Srebrenica,557.0
2013,Number,F,25-29,Srebrenica,492.0
2013,Number,Both sexes,25-29,Srebrenik,2952.0
2013,Number,M,25-29,Srebrenik,1492.0
2013,Number,F,25-29,Srebrenik,1460.0
2013,Number,Both sexes,25-29,Sarajevo - Stari Grad,2822.0
2013,Number,M,25-29,Sarajevo - Stari Grad,1392.0
2013,Number,F,25-29,Sarajevo - Stari Grad,1430.0
2013,Number,Both sexes,25-29,Stolac,993.0
2013,Number,M,25-29,Stolac,514.0
2013,Number,F,25-29,Stolac,479.0
2013,Number,Both sexes,25-29,Šamac,1059.0
2013,Number,M,25-29,Šamac,549.0
2013,Number,F,25-29,Šamac,510.0
2013,Number,Both sexes,25-29,Šekovići,391.0
2013,Number,M,25-29,Šekovići,209.0
2013,Number,F,25-29,Šekovići,182.0
2013,Number,Both sexes,25-29,Šipovo,654.0
2013,Number,M,25-29,Šipovo,360.0
2013,Number,F,25-29,Šipovo,294.0
2013,Number,Both sexes,25-29,Široki Brijeg,2068.0
2013,Number,M,25-29,Široki Brijeg,1060.0
2013,Number,F,25-29,Široki Brijeg,1008.0
2013,Number,Both sexes,25-29,Teočak,517.0
2013,Number,M,25-29,Teočak,267.0
2013,Number,F,25-29,Teočak,250.0
2013,Number,Both sexes,25-29,Teslić,2375.0
2013,Number,M,25-29,Teslić,1188.0
2013,Number,F,25-29,Teslić,1187.0
2013,Number,Both sexes,25-29,Tešanj,3221.0
2013,Number,M,25-29,Tešanj,1641.0
2013,Number,F,25-29,Tešanj,1580.0
2013,Number,Both sexes,25-29,Tomislavgrad,2082.0
2013,Number,M,25-29,Tomislavgrad,1149.0
2013,Number,F,25-29,Tomislavgrad,933.0
2013,Number,Both sexes,25-29,Travnik,3956.0
2013,Number,M,25-29,Travnik,2079.0
2013,Number,F,25-29,Travnik,1877.0
2013,Number,Both sexes,25-29,Trebinje,1897.0
2013,Number,M,25-29,Trebinje,968.0
2013,Number,F,25-29,Trebinje,929.0
2013,Number,Both sexes,25-29,Trnovo - FBIH,69.0
2013,Number,M,25-29,Trnovo - FBIH,41.0
2013,Number,F,25-29,Trnovo - FBIH,28.0
2013,Number,Both sexes,25-29,Trnovo - RS,143.0
2013,Number,M,25-29,Trnovo - RS,78.0
2013,Number,F,25-29,Trnovo - RS,65.0
2013,Number,Both sexes,25-29,Tuzla,8282.0
2013,Number,M,25-29,Tuzla,4106.0
2013,Number,F,25-29,Tuzla,4176.0
2013,Number,Both sexes,25-29,Ugljevik,1148.0
2013,Number,M,25-29,Ugljevik,597.0
2013,Number,F,25-29,Ugljevik,551.0
2013,Number,Both sexes,25-29,Usora,459.0
2013,Number,M,25-29,Usora,235.0
2013,Number,F,25-29,Usora,224.0
2013,Number,Both sexes,25-29,Vareš,523.0
2013,Number,M,25-29,Vareš,295.0
2013,Number,F,25-29,Vareš,228.0
2013,Number,Both sexes,25-29,Velika Kladuša,3327.0
2013,Number,M,25-29,Velika Kladuša,1768.0
2013,Number,F,25-29,Velika Kladuša,1559.0
2013,Number,Both sexes,25-29,Visoko,2935.0
2013,Number,M,25-29,Visoko,1448.0
2013,Number,F,25-29,Visoko,1487.0
2013,Number,Both sexes,25-29,Višegrad,669.0
2013,Number,M,25-29,Višegrad,355.0
2013,Number,F,25-29,Višegrad,314.0
2013,Number,Both sexes,25-29,Vitez,1960.0
2013,Number,M,25-29,Vitez,1060.0
2013,Number,F,25-29,Vitez,900.0
2013,Number,Both sexes,25-29,Vlasenica,855.0
2013,Number,M,25-29,Vlasenica,426.0
2013,Number,F,25-29,Vlasenica,429.0
2013,Number,Both sexes,25-29,Sarajevo - Vogošća,2149.0
2013,Number,M,25-29,Sarajevo - Vogošća,1034.0
2013,Number,F,25-29,Sarajevo - Vogošća,1115.0
2013,Number,Both sexes,25-29,Vukosavlje,291.0
2013,Number,M,25-29,Vukosavlje,152.0
2013,Number,F,25-29,Vukosavlje,139.0
2013,Number,Both sexes,25-29,Zavidovići,2702.0
2013,Number,M,25-29,Zavidovići,1413.0
2013,Number,F,25-29,Zavidovići,1289.0
2013,Number,Both sexes,25-29,Zenica,8475.0
2013,Number,M,25-29,Zenica,4354.0
2013,Number,F,25-29,Zenica,4121.0
2013,Number,Both sexes,25-29,Zvornik,4370.0
2013,Number,M,25-29,Zvornik,2242.0
2013,Number,F,25-29,Zvornik,2128.0
2013,Number,Both sexes,25-29,Žepče,2303.0
2013,Number,M,25-29,Žepče,1230.0
2013,Number,F,25-29,Žepče,1073.0
2013,Number,Both sexes,25-29,Živinice,4567.0
2013,Number,M,25-29,Živinice,2400.0
2013,Number,F,25-29,Živinice,2167.0
2013,Number,Both sexes,30-24,Banja Luka,15347.0
2013,Number,M,30-24,Banja Luka,7428.0
2013,Number,F,30-24,Banja Luka,7919.0
2013,Number,Both sexes,30-24,Banovići,1703.0
2013,Number,M,30-24,Banovići,896.0
2013,Number,F,30-24,Banovići,807.0
2013,Number,Both sexes,30-24,Berkovići,105.0
2013,Number,M,30-24,Berkovići,47.0
2013,Number,F,30-24,Berkovići,58.0
2013,Number,Both sexes,30-24ać,3814,
2013,Number,M,30-24ać,1877,
2013,Number,F,30-24ać,1937,
2013,Number,Both sexes,30-24,Bijeljina,7573.0
2013,Number,M,30-24,Bijeljina,3855.0
2013,Number,F,30-24,Bijeljina,3718.0
2013,Number,Both sexes,30-24,Bileća,629.0
2013,Number,M,30-24,Bileća,344.0
2013,Number,F,30-24,Bileća,285.0
2013,Number,Both sexes,30-24,Bosanska Krupa,1763.0
2013,Number,M,30-24,Bosanska Krupa,909.0
2013,Number,F,30-24,Bosanska Krupa,854.0
2013,Number,Both sexes,30-24,Bosanski Petrovac,414.0
2013,Number,M,30-24,Bosanski Petrovac,230.0
2013,Number,F,30-24,Bosanski Petrovac,184.0
2013,Number,Both sexes,30-24,Bosansko Grahovo,121.0
2013,Number,M,30-24,Bosansko Grahovo,70.0
2013,Number,F,30-24,Bosansko Grahovo,51.0
2013,Number,Both sexes,30-24,Bratunac,1682.0
2013,Number,M,30-24,Bratunac,919.0
2013,Number,F,30-24,Bratunac,763.0
2013,Number,Both sexes,30-24,Brčko,5991.0
